0
tiemstamp & tx_hash:,1684186283,0xb945b28b80bf913bac71eab3fa18b575c1bcef049e52513d35adfd520505e326

transfer_step,from,to,token_symbol,amount,action_type,swap_pool,action_group,flash_pair
,0.9998080902844808,1675.942958394217,998966707260.672,1792.311114702838,1794.06,1794.06

transfer_step,from,to,token_symbol,amount,action_type,swap_pool,action_group,flash_pair
0,UniswapV3Pool-WETH-frxETH:fee_500,arbitrage_contract,weth,18.454473531984434,UniswapSwap:token_out,UniswapV3Pool-WETH-frxETH:fee_500,flash_borrow:UniswapV3Pool-WETH-frxETH:fee_500:0,0
1,arbitrage_contract,CurveTriCrypto-WBTC-ETH-USDT,weth,18.403945962599927,CurveSwap:token_in,CurveTriCrypto-WBTC-ETH-USDT,CurveSwap:1
2,CurveTriCrypto-WBTC-ETH-USDT,arbitrage_contract,usdt,33039.921448,CurveSwap:token_out,CurveTriCrypto-WBTC-ETH-USDT,CurveSwap:1
3,arbitrage_contract,CurveStableSwap-crvUSD-USDT,usdt,33039.921348,CurveSwap:token_in,CurveStableSwap-crvUSD-USDT,CurveSwap:2
4,CurveStableSwap-crvUSD-USDT,arbitrage_contract,crvusd,33044.71936806992,CurveSwap:token_out,CurveStableSwap-crvUSD-USDT,CurveSwap:2
5,arbitrage_contract,LLAMMA-sfrxETH-crvUSD,crvusd,33044.71936806992,LLAMMA:token_in,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
6,LLAMMA-sfrxETH-crvUSD,arbitrage_contract,sfrxeth,17.763561201068363,LLAMMA:token_out,LLAMMA-sfrxETH-crvUSD,LLAMMA:1
7,sfrxETH,arbitrage_contract,frxeth,18.47340577427858,frxETH_unstake:frxETH_out,,frxETH_unstake:1
8,arbitrage_contract,sfrxETH,sfrxeth,17.760807548961168,frxETH_unstake:sfrxETH_in,,frxETH_unstake:1
9,weth,arbitrage_contract,eth,0.003232955452494264,WETH_withdraw:eth_out,,WETH_withdraw:1
10,arbitrage_contract,weth,weth,0.003232955452494264,WETH_withdraw:weth_in,,WETH_withdraw:1
11,arbitrage_contract,tx_miner,eth,0.003232955452494264,miner_take_profit,,
12,arbitrage_contract,UniswapV3Pool-WETH-frxETH:fee_500,frxeth,18.472480872988008,UniswapSwap:token_in,UniswapV3Pool-WETH-frxETH:fee_500,flash_repay:UniswapV3Pool-WETH-frxETH:fee_500:0,0


10
tiemstamp & tx_hash:,1684324955,0xf1e9dbf820475ab007020a0f2c6195c9ffa2e1bdd3cb3e1a822729b32b647ee5
summary:,profit,cost,revenue,types,tokenCount,venueCount,liquidationDetails
